horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2017104415,トーセンオリジン,2026/05/10,盛岡,晴,2.0,C2九組,9,4.0,4,12.5,4.0,8,南郷家全,56.0,ダ,1200.0,稍,77.8,2.5,9-9,38.2,457.0,-3.0,キタノベルモント,
2017104415,トーセンオリジン,2026/05/04,盛岡,曇,2.0,C2九組,11,7.0,9,12.6,5.0,7,南郷家全,56.0,ダ,1200.0,不,75.3,1.8,11-10,37.1,460.0,0.0,ヴェニーレ,
2017104415,トーセンオリジン,2026/04/19,水沢,晴,3.0,C2十組,11,6.0,7,10.3,4.0,5,阿部英俊,56.0,ダ,1300.0,良,86.8,1.9,10-11-6-8,40.0,460.0,-2.0,シアトルプリンセス,3.0
2017104415,トーセンオリジン,2026/04/12,水沢,晴,3.0,C2九組,9,4.0,4,5.1,2.0,6,村上忍,56.0,ダ,1300.0,重,85.6,1.2,9-9-6-7,39.7,462.0,1.0,シャイニーメイン,
2017104415,トーセンオリジン,2026/04/05,水沢,曇,2.0,C2十組,10,2.0,2,2.0,1.0,4,阿部英俊,56.0,ダ,1300.0,不,83.9,1.1,8-6-5-4,39.1,461.0,4.0,ラムセス,5.6
2017104415,トーセンオリジン,2026/03/29,水沢,晴,2.0,C2十組,9,1.0,1,3.9,2.0,3,阿部英俊,56.0,ダ,1300.0,稍,85.8,0.7,9-7-2-3,40.0,457.0,-4.0,アレグロコンブリオ,8.0
2017104415,トーセンオリジン,2026/03/22,水沢,晴,2.0,C2十組,9,2.0,2,22.0,6.0,4,阿部英俊,56.0,ダ,1300.0,良,86.6,1.8,9-5-4-4,40.7,461.0,7.0,ラブラブバゴバゴ,5.2
2017104415,トーセンオリジン,2026/03/04,姫路,晴,10.0,B2,10,8.0,10,324.6,10.0,10,石堂響,57.0,ダ,1400.0,重,99.1,4.6,10-10-10-10,41.9,454.0,2.0,ボンズドゥッカ,
2017104415,トーセンオリジン,2026/02/19,姫路,晴,10.0,カモミール賞B1B2,8,7.0,7,191.9,7.0,8,石堂響,56.0,ダ,2000.0,良,142.7,5.5,8-8-8-8,43.9,452.0,0.0,ライトピラー,
2017104415,トーセンオリジン,2026/02/12,姫路,晴,12.0,B2,12,1.0,1,301.1,12.0,11,石堂響,57.0,ダ,1400.0,稍,99.4,6.5,12-12-11-11,42.9,452.0,0.0,エムティエスターテ,
2017104415,トーセンオリジン,2026/01/28,姫路,晴,10.0,アングレカム賞B2一,9,3.0,3,350.2,8.0,7,石堂響,57.0,ダ,1400.0,良,97.5,2.8,9-9-9-9,40.9,452.0,-7.0,キイチオータム,
2017104415,トーセンオリジン,2026/01/21,姫路,曇,12.0,ロウバイ賞B2一,11,6.0,6,348.4,11.0,11,石堂響,57.0,ダ,1400.0,良,98.0,3.1,11-11-11-11,42.3,459.0,-4.0,ステラノヴァ,
2017104415,トーセンオリジン,2026/01/08,園田,晴,11.0,香美町松葉ガニ特別A(A2B1),10,8.0,9,278.6,10.0,10,石堂響,56.0,ダ,1400.0,良,95.4,4.1,10-10-10-10,40.4,463.0,3.0,ウインディーパレス,
